node_id,title,mode,lora_id,engine,category,scene_role,status,verification_tier,deploy_tier,sha256,size_mb,profile_stacks,already_active_in_main_chain,disabled_by_default,disabled_reason,lora_path,strength_model,strength_clip
219,W42-SDXL-0063 | face_expression,2,W42-SDXL-0063,sdxl,face_expression,face_detail,installed,installed,canonical,40970e0120b222f4c3146e8cbfa1a8640a9969771eac76def0fa74a3c073cc42,435.34,"[""sdxl_detail_pass""]",False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/face_expression/sdxl_face_expression_cwgr.safetensors,0.45,0.45
220,W42-SDXL-0250 | face_expression,2,W42-SDXL-0250,sdxl,face_expression,face_detail,installed,installed,canonical,6745080274481235e511171dfe0e4955c02664793c1bce671fd09c41bc06092f,217.88,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/face_expression/sdxl_jewelry_accessories_Real_ahegao.safetensors,0.45,0.45
221,W42-SDXL-0019 | hair,2,W42-SDXL-0019,sdxl,hair,character_identity,installed,installed,canonical,b72dbba89076442d25a8da9894830d1538b0c9ba22f957f068418a3a419aadb3,386.27,"[""sdxl_detail_pass""]",False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_b8174d41-8ba7-4318-bc14-53ee7e353d91.TA_trained.safetensors,0.45,0.45
222,W42-SDXL-0049 | hair,2,W42-SDXL-0049,sdxl,hair,character_identity,installed,installed,canonical,6443abc84bcdf54ddbac766e38db125db7c7d8cbe34cbbc5cb74152b747ab342,870.28,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_cnnoblulnccXLrd.safetensors,0.45,0.45
223,W42-SDXL-0062 | hair,2,W42-SDXL-0062,sdxl,hair,character_identity,installed,installed,canonical,9501718fc336fe275f72d525a7aa549712b239edcc2cdd7ac7ecd9608e10eb82,652.83,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_curvy_and_juice.safetensors,0.45,0.45
224,W42-SDXL-0144 | hair,2,W42-SDXL-0144,sdxl,hair,character_identity,installed,installed,canonical,16d5fbe54db8aac3af69f4de459db0f6741bd751bcd8bf3b3ca98f965ccc4008,217.88,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_dumpy-000010.safetensors,0.45,0.45
225,W42-SDXL-0177 | hair,2,W42-SDXL-0177,sdxl,hair,character_identity,installed,installed,canonical,f16d73125be70e0ea914dfc01b0fa85670f3c9ab142805d35f8b426bdd10d1d2,217.87,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_grab_her_chin_SDXL_epoch_15.safetensors,0.45,0.45
226,W42-SDXL-0204 | hair,2,W42-SDXL-0204,sdxl,hair,character_identity,installed,installed,canonical,9da37f8447e506e6fa48c203934505997b2929d69d1137f3856edd66a59377aa,435.34,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_Long_hair_epc_6.safetensors,0.45,0.45
227,W42-SDXL-0261 | hair,2,W42-SDXL-0261,sdxl,hair,character_identity,installed,installed,canonical,c35115ef6318aef4fa57cee56db64683403c0ca6ce9ff4284b69197289766047,217.87,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_SDXL_long_hair_Sa_May.safetensors,0.45,0.45
228,W42-SDXL-0262 | hair,2,W42-SDXL-0262,sdxl,hair,character_identity,installed,installed,canonical,28f9cef9c8eed2a9f16bd76e6f70a0983ba526260d2b9726232683d37b2cd8c7,217.88,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_SDXL_Lucanna_MassiveCows-LoRa_v4e.safetensors,0.45,0.45
229,W42-SDXL-0268 | hair,2,W42-SDXL-0268,sdxl,hair,character_identity,installed,installed,canonical,149ab8b052dbab88c4ff9b9d1b880ced63c3ee58900652842fa59e7fbdf64138,870.29,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_stdbhjXLrd.safetensors,0.45,0.45
230,W42-SDXL-0301 | hair,2,W42-SDXL-0301,sdxl,hair,character_identity,installed,installed,canonical,90df17ae213b373775b5c7b029e387187e0545a925b2a15a4c4b7674bc79b30e,217.88,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_BB-000011.TA_trained.safetensors,0.45,0.45
231,W42-SDXL-0314 | hair,2,W42-SDXL-0314,sdxl,hair,character_identity,installed,installed,canonical,c1402f409b4a63560b66daa762097a8b67641c59410c044b6c6657e9e34e753c,870.3,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_ckgrbstXLrd.safetensors,0.45,0.45
232,W42-SDXL-0318 | hair,2,W42-SDXL-0318,sdxl,hair,character_identity,installed,installed,canonical,df9974821428f6528f288863c816759cc8ae83fee329ec9537d4e63d423ce712,870.31,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_cofelXLrd.safetensors,0.45,0.45
233,W42-SDXL-0319 | hair,2,W42-SDXL-0319,sdxl,hair,character_identity,installed,installed,canonical,c2eb58c33b23a99b28fa72beddfe751c2491306a5c005cc220383b617eb486b3,870.31,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_dblhjorlmxXLrd.safetensors,0.45,0.45
234,W42-SDXL-0321 | hair,2,W42-SDXL-0321,sdxl,hair,character_identity,installed,installed,canonical,3fe523450d5a3c3638313ef5c6ce833b39c20d73dfc36f4aeab09229c0f89587,870.3,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_dggycoopsplnccXLrd.safetensors,0.45,0.45
235,W42-SDXL-0322 | hair,2,W42-SDXL-0322,sdxl,hair,character_identity,installed,installed,canonical,914d6e645c0acb7c80debc6250ccfbd42bb156757b3ef2249f15b09e213bfa3b,870.29,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_dgymltfntlnccXLrd.safetensors,0.45,0.45
236,W42-SDXL-0324 | hair,2,W42-SDXL-0324,sdxl,hair,character_identity,rejected_or_superseded,disabled,canonical,acc92b6c95aa78a2a0bb9ebf597c39a98bab3848c75c0e9296944c1d6ba931d5,870.29,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_dprvcglnskXLrd.safetensors,0,0
237,W42-SDXL-0326 | hair,2,W42-SDXL-0326,sdxl,hair,character_identity,rejected_or_superseded,disabled,canonical,f92044c1c8398cf38f3094b79817f0e23969819d057d8ca1c46c005b82ff11ef,870.29,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_flnscopmxXLrd.safetensors,0,0
238,W42-SDXL-0330 | hair,2,W42-SDXL-0330,sdxl,hair,character_identity,rejected_or_superseded,disabled,canonical,e22cb07776d39407bc8fa66e957263567c8884444767429838261acfb1eaaddb,870.28,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_gngknbkXLrd.safetensors,0,0
239,W42-SDXL-0350 | hair,2,W42-SDXL-0350,sdxl,hair,character_identity,rejected_or_superseded,disabled,canonical,af8ea27b1b5365fb2db592ed54b801ef6bf3327467042b352012c109eb6a748b,870.28,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_prnbjlnccXLrd.safetensors,0,0
240,W42-SDXL-0353 | hair,2,W42-SDXL-0353,sdxl,hair,character_identity,rejected_or_superseded,disabled,canonical,c63327bcd343b75332a176e9dd8c20e3fc638c48d0310befddd3425c049ecf19,870.3,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_rvcgmphXLrd.safetensors,0,0
241,W42-SDXL-0357 | hair,2,W42-SDXL-0357,sdxl,hair,character_identity,rejected_or_superseded,disabled,canonical,95221fdc3b1585faa19c2215bb6cfa5393d6e4b5d6b30006d300db6fc52d6a20,217.87,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/hair/sdxl_hair_topsy1.safetensors,0,0
242,W42-SDXL-0015 | inpaint_detail,2,W42-SDXL-0015,sdxl,inpaint_detail,inpaint_detail,installed,installed,canonical,e03cc52559efb245e621871df81c2d0a4d9511029b5ebfea79de5f80a4557c6b,217.87,"[""sdxl_detail_pass""]",False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/inpaint_detail/sdxl_inpaint_detail_AssSlaveV1.safetensors,0.45,0.45
243,W42-SDXL-0004 | jewelry_accessories,2,W42-SDXL-0004,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,44e486863e627b81aa694b90d4752176e292a90dc473e9e11b5cf03fe2b4e677,217.88,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_realism_base_Aesthetic_Nails.safetensors,0.45,0.45
244,W42-SDXL-0013 | jewelry_accessories,2,W42-SDXL-0013,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,ead6e59eb9f218dab5d24b73559c8152bff365b528b897cc6b590ed000a9cf91,36.11,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_ASSDXL_Realistic.safetensors,0.45,0.45
245,W42-SDXL-0071 | jewelry_accessories,2,W42-SDXL-0071,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,d12222d160fcba67ac78fd504b338e6b74bbd1ecafec204f4fa22d259d36b575,217.87,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_Double_Blow-000005.safetensors,0.45,0.45
246,W42-SDXL-0173 | jewelry_accessories,2,W42-SDXL-0173,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,2625831cb46a3d3e15e622dde14a74f6581bc876d480d784c1abd2f5b600ff92,870.28,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_focorlkntXLrd.safetensors,0.45,0.45
247,W42-SDXL-0185 | jewelry_accessories,2,W42-SDXL-0185,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,369719e3af9fb00d7785d96abe15ff1539d630868566a5884088fd713a6e48ba,217.88,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_Hand_on_Head_V2.safetensors,0.45,0.45
248,W42-SDXL-0187 | jewelry_accessories,2,W42-SDXL-0187,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,2b280402901408c3f5e2b02e9f197feb500796a4b93e57e638ba8454755be10c,217.88,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_Hands.safetensors,0.45,0.45
249,W42-SDXL-0255 | jewelry_accessories,2,W42-SDXL-0255,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,91c76f423e1d5f9cc3ef7589f48e4fa9d80f59c8813c12e7b353376e41fba081,217.87,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_Riding_with_hands_on_front.safetensors,0.45,0.45
250,W42-SDXL-0269 | jewelry_accessories,2,W42-SDXL-0269,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,c09e8d7a080afe958300eb841164f8667f4e26f780dd8eb95514d36dd1a50e3c,217.87,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_Straightened_Hair.safetensors,0.45,0.45
251,W42-SDXL-0294 | jewelry_accessories,2,W42-SDXL-0294,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,f00b1bf47cf4f9fcc46571cb1f9a4fc08bee3d819dbd27ad099babc26b14b3fb,217.87,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_realism_base_White_nails.safetensors,0.45,0.45
252,W42-SDXL-0298 | jewelry_accessories,2,W42-SDXL-0298,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,f1b2296921eaaa4322271f252922bafb306e650cddfe669872293c75178fe6bd,870.31,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_amabjscXLrd.safetensors,0.45,0.45
253,W42-SDXL-0313 | jewelry_accessories,2,W42-SDXL-0313,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,354db51d5dd6d2c548a02cb1cc5fd0a2ff11df9b7d3e6a08c106460ad99288cd,870.3,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_cgpscoplnccXLrd.safetensors,0.45,0.45
254,W42-SDXL-0315 | jewelry_accessories,2,W42-SDXL-0315,sdxl,jewelry_accessories,final_polish,installed,installed,canonical,7bc425b76400e60b0c64e2fc2413d5106c772f09963e2b8976a3ca513913dee9,870.3,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_ckknorlXLrd.safetensors,0.45,0.45
255,W42-SDXL-0323 | jewelry_accessories,2,W42-SDXL-0323,sdxl,jewelry_accessories,final_polish,rejected_or_superseded,disabled,canonical,85297cd1877dfc348b9be5dc939642ecc4d3f1d71d54f29e81bfb79c53978b09,870.29,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_dpdggyorlsdlnccXLrd.safetensors,0,0
256,W42-SDXL-0348 | jewelry_accessories,2,W42-SDXL-0348,sdxl,jewelry_accessories,final_polish,rejected_or_superseded,disabled,canonical,00c044dbd088edd4483f21dfd3e25c6c1fdfbe31e6db2f35f896714bdac981e7,870.29,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_orltgmltfwdlnXLrd.safetensors,0,0
257,W42-SDXL-0351 | jewelry_accessories,2,W42-SDXL-0351,sdxl,jewelry_accessories,final_polish,rejected_or_superseded,disabled,canonical,6a17b21f7b9195bb56df817a11dc23cfdb8846204a824d4393e88d94d12f6f8b,870.31,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_pvctrorlXLrd.safetensors,0,0
258,W42-SDXL-0355 | jewelry_accessories,2,W42-SDXL-0355,sdxl,jewelry_accessories,final_polish,rejected_or_superseded,disabled,canonical,3b9991e13d7e0578474f63d90c83ab436347c2296534999190c699b401873e0a,870.3,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/jewelry_accessories/sdxl_jewelry_accessories_thfmxscXLrd.safetensors,0,0
259,W42-SDXL-0073 | pose_camera | ACTIVE_COPY,2,W42-SDXL-0073,sdxl,pose_camera,pose_camera,installed,installed,canonical,81dfddb3246862a1353222a96b128ac0fe9e6113483563dbff7283a08487d6cd,217.87,"[""sdxl_base_realism""]",True,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/pose_camera/sdxl_body_male_Double_Kiss_POV.safetensors,0.45,0.45
260,W42-SDXL-0001 | realism_base,2,W42-SDXL-0001,sdxl,realism_base,global_base,installed,installed,canonical,cff57b64bc96e756ff6881316bd6383e8d651c9d40b9908a0609e62e91cd4a99,217.87,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/realism_base/sdxl_realism_base_085e8df4-6d89-4468-ae58-c33f29be0541.safetensors,0.45,0.45
261,W42-SDXL-0007 | realism_base,2,W42-SDXL-0007,sdxl,realism_base,global_base,installed,installed,canonical,92eaa7591b6c26ec3147e98fcddb2d653df3e218da1a5339964e0cd1ac22ea77,870.28,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/realism_base/sdxl_realism_base_Amateur_Double_Penetration_Close_UP.safetensors,0.45,0.45
262,W42-SDXL-0347 | realism_base,2,W42-SDXL-0347,sdxl,realism_base,global_base,rejected_or_superseded,disabled,canonical,5fa003712116c5df5b695677f9dbd21904b37f2f7e9e63190f085d11e6823bdc,870.29,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/realism_base/sdxl_realism_base_orlswlscXLrd.safetensors,0,0
263,W42-SDXL-0189 | skin_imperfections | ACTIVE_COPY,2,W42-SDXL-0189,sdxl,skin_imperfections,skin_detail,installed,installed,canonical,344fd9735f04ccbdaafd2d0f7c2ab4cf8bd7f39cdf07675a9d71a47396471e3a,217.88,"[""sdxl_base_realism""]",True,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/skin_imperfections/sdxl_hair_heavily_freckled_SDXL_NSFW.safetensors,0.45,0.45
264,W42-SDXL-0293 | skin_texture | ACTIVE_COPY,2,W42-SDXL-0293,sdxl,skin_texture,skin_detail,installed,installed,canonical,3234f2819f7dfc73e14c88eb3633e1d9bf671d22d4d269648c4bebf453e3f198,217.88,"[""sdxl_base_realism""]",True,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/sdxl/skin_texture/sdxl_skin_texture_Wet_Makeup__Runny_Mascara-000006.safetensors,0.45,0.45
265,W42-FLUX-0008 | body,2,W42-FLUX-0008,flux,body,body_act,installed,installed,canonical,ab7415b75c4e9474bbd35c0af9d37fd6c45625fef3ed1968d2da8f6b9af4440b,73.14,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_anal_missionary.safetensors,0.45,0.45
266,W42-FLUX-0009 | body,2,W42-FLUX-0009,flux,body,body_act,installed,installed,canonical,00af314a9d3d48b34e83817ff21da043ceb3486215706f08fdf6d39801a5fad9,18.36,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Anal_sex_From_behind_All_fours_Bent_over.safetensors,0.45,0.45
268,W42-FLUX-0029 | body,2,W42-FLUX-0029,flux,body,body_act,installed,installed,canonical,0110969239125558220a6151859b835d38ed34377e664817cefbce16f7a687fe,584.36,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_BLACKED_double_BJ.safetensors,0.45,0.45
269,W42-FLUX-0030 | body,2,W42-FLUX-0030,flux,body,body_act,installed,installed,canonical,e3399ea0bec51d579ba1fc174f506a2863b7d04ac328cf09c8ed37b6b41ac29e,18.39,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_BLOWJOB_1_.safetensors,0.45,0.45
270,W42-FLUX-0035 | body,2,W42-FLUX-0035,flux,body,body_act,installed,installed,canonical,bc71db79ee7182acfb1982f83dc5ca147b01d9cccf2a103886096b61eec328de,18.37,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Blowjob_various.safetensors,0.45,0.45
271,W42-FLUX-0069 | body,2,W42-FLUX-0069,flux,body,body_act,installed,installed,canonical,46c862028e2b6b67dcb442255fd114e9cb2486d773d2701dd6ecd556a82bb42a,37.93,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_experimental_dickie.safetensors,0.45,0.45
272,W42-FLUX-0164 | body,2,W42-FLUX-0164,flux,body,body_act,path_verified,path_verified,canonical,9653861b8a4565c31400ce0901729ae293b8a056d7b9d640eacb1e0e96205947,158.03,"[""nsfw_scene_tittyfuck""]",False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_experimental_FK_paizuri.safetensors,0.45,0.45
273,W42-FLUX-0168 | body,2,W42-FLUX-0168,flux,body,body_act,path_verified,path_verified,canonical,c1d4e7c6995195ceb46ca83f96f7eab095d2cc745cea34c314b87fb2ca583e5e,36.68,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_skin_flux_anal_cowgirl.safetensors,0.45,0.45
274,W42-FLUX-0169 | body,2,W42-FLUX-0169,flux,body,body_act,path_verified,path_verified,canonical,b98cbc1a26c7b51191f77093605d8afa7f9285a5c40b1a1cb2e60c1951bb0c95,18.4,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Flux_eye_contact_blowjob.safetensors,0.45,0.45
275,W42-FLUX-0170 | body,2,W42-FLUX-0170,flux,body,body_act,path_verified,path_verified,canonical,7d14f96d94772f236415b7fd73823e2a70f75f8e9f561d4eda769ff66393ed16,327.88,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_flux_titjob_lora_v1.safetensors,0.45,0.45
276,W42-FLUX-0179 | body,2,W42-FLUX-0179,flux,body,body_act,path_verified,path_verified,canonical,d6f21e234612d8f31fd69a1bccf6eb849ee1ac5c204545618ffc2c2deb0c1ed7,18.37,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Group_Blowjob_-_Flux.safetensors,0.45,0.45
277,W42-FLUX-0199 | body,2,W42-FLUX-0199,flux,body,body_act,path_verified,path_verified,canonical,c3791231948315543adb3ad6167bd46455282cc90bbf10d3b5fcfadfe57f0bee,632.03,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_experimental_klein-tittyfuck-11epoc-k3nk.safetensors,0.45,0.45
279,W42-FLUX-0222 | body,2,W42-FLUX-0222,flux,body,body_act,path_verified,path_verified,canonical,42e403a7144e483ff0504d70c09d9a8f18949416d3c5ad7871ecb50d36f15c56,73.14,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Nsfw_Gloryhole.safetensors,0.45,0.45
280,W42-FLUX-0223 | body,2,W42-FLUX-0223,flux,body,body_act,path_verified,path_verified,canonical,e1b6b935a1991f4fba1b2948743ae432c1e2c763bfbbc7596929e751ff11d57b,18.37,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Nsfw_Balls_Sucking.safetensors,0.45,0.45
281,W42-FLUX-0224 | body,2,W42-FLUX-0224,flux,body,body_act,path_verified,path_verified,canonical,80fdc11cf62c25a579c60d07b28163751c17152efd035f63e2f936e6f891ecc5,18.37,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Nsfw_DAP_Missionary.safetensors,0.45,0.45
282,W42-FLUX-0227 | body,2,W42-FLUX-0227,flux,body,body_act,path_verified,path_verified,canonical,84ce473cdeaa1ddd016cdf0406e08b43bb14c01d2c94ef48da2a035bb0b925c2,164.0,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_NSFW_master.safetensors,0.45,0.45
283,W42-FLUX-0232 | body,2,W42-FLUX-0232,flux,body,body_act,path_verified,path_verified,canonical,9ff4650caa51e4b07338555c4b2941eac41c6fec84d8afa642bdb8df13556293,36.65,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_skin_Penis_on_Face.safetensors,0.45,0.45
284,W42-FLUX-0237 | body,2,W42-FLUX-0237,flux,body,body_act,path_verified,path_verified,canonical,60bb90c3979b11250a8505a81d8ca2c06fc7e75f31e2c0cbff835bc9c18df0ad,45.78,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Pov_Blowjob_Flux.safetensors,0.45,0.45
285,W42-FLUX-0241 | body,2,W42-FLUX-0241,flux,body,body_act,path_verified,path_verified,canonical,29ae521e47d543c85c3a47b35ed83e34cef8afb0950dea9ce5b4d3c98f13cca6,138.45,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_povtitjobv2.safetensors,0.45,0.45
286,W42-FLUX-0242 | body,2,W42-FLUX-0242,flux,body,body_act,path_verified,path_verified,canonical,d977405896ab1827a78ace04b9ddafc6e150e0272d55a86138068241e42fb6b9,584.36,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_psgrFLUX_1_.safetensors,0.45,0.45
287,W42-FLUX-0263 | body,2,W42-FLUX-0263,flux,body,body_act,path_verified,path_verified,canonical,80c6c81c3e247b5bd8476a5a25e965e8793141f6ac2545f1748f35b4df1eb2a4,146.18,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Side_View_Blowjobs_For_Flux_Photographic_And_Anime.safetensors,0.45,0.45
288,W42-FLUX-0280 | body,2,W42-FLUX-0280,flux,body,body_act,path_verified,path_verified,canonical,445566bc8b64c1e24d6149c132e5b8b76a40eb583bf1dcf203b24413b7bd51dd,18.46,"[""character_old_fat_male"", ""nsfw_scene_tittyfuck"", ""nsfw_scene_anal_cowgirl"", ""nsfw_scene_ball_lick"", ""nsfw_scene_ball_suck""]",False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_skin_tiny_penis.safetensors,0.45,0.45
289,W42-FLUX-0290 | body,2,W42-FLUX-0290,flux,body,body_act,path_verified,path_verified,canonical,b9fe1f27dc5a85cad6ad379f708179eb76a9d7dfbc52417ee7422f0e7bb08404,316.03,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_experimental_uncut_penis_klein.safetensors,0.45,0.45
290,W42-FLUX-0296 | body,2,W42-FLUX-0296,flux,body,body_act,path_verified,path_verified,canonical,93d1f7be2b7f1b3e5eca2da8932393a34e2310dfc09857876266c80d1338917b,2337.32,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_lighting_xpenis-uncut-15.0-000098.safetensors,0.45,0.45
293,W42-FLUX-0349 | body,2,W42-FLUX-0349,flux,body,body_act,rejected_or_superseded,disabled,canonical,4b2bd2d1ebb655661c92663f1164e727663b9b0cc2db77180c7ae86dbe1ff9a0,138.79,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_povblowjoblorav2.safetensors,0,0
294,W42-FLUX-0359 | body,2,W42-FLUX-0359,flux,body,body_act,rejected_or_superseded,disabled,canonical,46c61d68c895b271acce082825d53241567f738e5ab39b876cf322cf75292c9b,474.82,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_Veiny_v3-step00007800.safetensors,0,0
295,W42-FLUX-0360 | body,2,W42-FLUX-0360,flux,body,body_act,rejected_or_superseded,disabled,canonical,49a7a04d1786ce4b098813ee1bb4c4f4d041d773bbbe1040f0b07dcb90dbdb55,162.25,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_ZIB__BBWNSFW_Plus_Size_Sag.safetensors,0,0
296,W42-FLUX-0002 | body,2,W42-FLUX-0002,flux,body,body_shape,installed,installed,canonical,9057e47f59c6cc004b1f3cfef77f7f2f895e06fab3ccc082bdde5726ad53b98e,584.38,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_26b72fcf-4156-403b-a901-aac648be4122.TA_trained.safetensors,0.45,0.45
297,W42-FLUX-0011 | body,2,W42-FLUX-0011,flux,body,body_shape,installed,installed,canonical,f29b599290455f1c19f7f115e6145e4fc1e9e2d105b8fb74c56423ac0ca6f931,64.18,[],False,True,"library_reference_only; activate via compatible stack/profile, never all at once",wave42/flux/body/flux_body_AQueensTits_v1-2_rank16_bf16.safetensors,0.45,0.45
